invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5_percent,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,transaction_datetime,year,month,month_name,day,day_name,hour,is_weekend,time_period,average_item_value,profit_margin_percent,transaction_value_segment,rating_segment
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43,Cash,125.74,4.761904762,6.287,5.0,2019-01-01 11:43:00,2019,1,January,1,Tuesday,11,False,Morning,66.01,4.76,Low,Low
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,14:36,Credit card,490.26,4.761904762,24.513,8.0,2019-01-27 14:36:00,2019,1,January,27,Sunday,14,True,Afternoon,85.8,4.76,High,Medium
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,16:03,Ewallet,457.05,4.761904762,22.8525,7.1,2019-02-25 16:03:00,2019,2,February,25,Monday,16,False,Afternoon,95.98,4.76,High,Medium
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,20:03,Credit card,156.84,4.761904762,7.842,9.0,2019-01-16 20:03:00,2019,1,January,16,Wednesday,20,False,Evening,41.17,4.76,Low,High
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,14:55,Ewallet,119.72,4.761904762,5.986,6.7,2019-01-13 14:55:00,2019,1,January,13,Sunday,14,True,Afternoon,62.85,4.76,Low,Medium
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,11:28,Credit card,543.6,4.761904762,27.18,6.1,2019-02-07 11:28:00,2019,2,February,7,Thursday,11,False,Morning,57.08,4.76,High,Medium
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,19:41,Cash,882.81,4.761904762,44.1405,9.3,2019-02-17 19:41:00,2019,2,February,17,Sunday,19,True,Evening,102.99,4.76,High,High
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2019-02-12,19:01,Ewallet,152.58,4.761904762,7.629,7.0,2019-02-12 19:01:00,2019,2,February,12,Tuesday,19,False,Evening,26.7,4.76,Low,Medium
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,18:04,Credit card,693.44,4.761904762,34.672,7.2,2019-01-24 18:04:00,2019,1,January,24,Thursday,18,False,Evening,91.01,4.76,High,Medium
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,19:20,Ewallet,229.5,4.761904762,11.475,8.2,2019-02-06 19:20:00,2019,2,February,6,Wednesday,19,False,Evening,24.1,4.76,Medium,High
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31,Ewallet,146.79,4.761904762,7.3395,8.4,2019-03-26 10:31:00,2019,3,March,26,Tuesday,10,False,Morning,17.13,4.76,Low,High
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28,Ewallet,141.6,4.761904762,7.08,6.2,2019-03-11 13:28:00,2019,3,March,11,Monday,13,False,Afternoon,29.74,4.76,Low,Medium
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,11:36,Ewallet,116.69,4.761904762,5.8345,7.4,2019-02-07 11:36:00,2019,2,February,7,Thursday,11,False,Morning,17.5,4.76,Low,Medium
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,11:32,Credit card,73.96,4.761904762,3.698,5.0,2019-01-05 11:32:00,2019,1,January,5,Saturday,11,True,Morning,77.66,4.76,Low,Low
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44,Ewallet,97.94,4.761904762,4.897,6.9,2019-03-07 11:44:00,2019,3,March,7,Thursday,11,False,Morning,102.84,4.76,Low,Medium
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,17:16,Credit card,292.2,4.761904762,14.61,4.9,2019-02-25 17:16:00,2019,2,February,25,Monday,17,False,Evening,76.7,4.76,Medium,Low
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,18:43,Ewallet,524.88,4.761904762,26.244,5.1,2019-02-01 18:43:00,2019,2,February,1,Friday,18,False,Evening,91.85,4.76,High,Low
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,11:00,Ewallet,92.04,4.761904762,4.602,9.1,2019-01-22 11:00:00,2019,1,January,22,Tuesday,11,False,Morning,32.21,4.76,Low,High
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,10:30,Credit card,75.88,4.761904762,3.794,7.1,2019-01-03 10:30:00,2019,1,January,3,Thursday,10,False,Morning,79.67,4.76,Low,Medium
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14,Credit card,80.72,4.761904762,4.036,5.0,2019-02-13 12:14:00,2019,2,February,13,Wednesday,12,False,Afternoon,21.19,4.76,Low,Low
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43,Credit card,112.62,4.761904762,5.631,5.5,2019-01-28 16:43:00,2019,1,January,28,Monday,16,False,Afternoon,19.71,4.76,Low,Low
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,20:40,Credit card,71.2,4.761904762,3.56,9.2,2019-01-05 20:40:00,2019,1,January,5,Saturday,20,True,Evening,74.76,4.76,Low,High
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40,Ewallet,155.24,4.761904762,7.762,4.9,2019-03-19 13:40:00,2019,3,March,19,Tuesday,13,False,Afternoon,40.75,4.76,Low,Low
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,16:23,Ewallet,294.2,4.761904762,14.71,8.9,2019-01-12 16:23:00,2019,1,January,12,Saturday,16,True,Afternoon,30.89,4.76,Medium,High
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08,Credit card,548.55,4.761904762,27.4275,6.0,2019-01-07 12:08:00,2019,1,January,7,Monday,12,False,Afternoon,64.0,4.76,High,Low
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,17:45,Cash,257.7,4.761904762,12.885,4.2,2019-01-26 17:45:00,2019,1,January,26,Saturday,17,True,Evening,54.12,4.76,Medium,Low
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28,Cash,396.36,4.761904762,19.818,7.3,2019-01-23 10:28:00,2019,1,January,23,Wednesday,10,False,Morning,69.36,4.76,High,Medium
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31,Ewallet,171.81,4.761904762,8.5905,6.5,2019-02-09 20:31:00,2019,2,February,9,Saturday,20,True,Evening,60.13,4.76,Medium,Medium
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49,Cash,488.79,4.761904762,24.4395,8.9,2019-02-22 10:49:00,2019,2,February,22,Friday,10,False,Morning,57.03,4.76,High,High
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34,Cash,524.16,4.761904762,26.208,9.7,2019-02-05 12:34:00,2019,2,February,5,Tuesday,12,False,Afternoon,61.15,4.76,High,High
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23,Credit card,133.26,4.761904762,6.663,8.6,2019-03-07 10:23:00,2019,3,March,7,Thursday,10,False,Morning,23.32,4.76,Low,High
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51,Cash,135.24,4.761904762,6.762,6.9,2019-03-25 18:51:00,2019,3,March,25,Monday,18,False,Evening,20.29,4.76,Low,Medium
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45,Credit card,112.44,4.761904762,5.622,7.7,2019-01-20 13:45:00,2019,1,January,20,Sunday,13,True,Afternoon,39.35,4.76,Low,Medium
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,19:38,Cash,144.08,4.761904762,7.204,9.5,2019-02-04 19:38:00,2019,2,February,4,Monday,19,False,Evening,75.64,4.76,Low,High
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,20:23,Ewallet,985.2,4.761904762,49.26,4.5,2019-01-30 20:23:00,2019,1,January,30,Wednesday,20,False,Evening,103.45,4.76,High,Low
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,15:24,Ewallet,249.96,4.761904762,12.498,5.6,2019-01-02 15:24:00,2019,1,January,2,Wednesday,15,False,Afternoon,43.74,4.76,Medium,Low
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54,Ewallet,217.26,4.761904762,10.863,8.2,2019-03-29 16:54:00,2019,3,March,29,Friday,16,False,Afternoon,76.04,4.76,Medium,High
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32,Cash,194.22,4.761904762,9.711,7.3,2019-03-14 12:32:00,2019,3,March,14,Thursday,12,False,Afternoon,22.66,4.76,Medium,Medium
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42,Credit card,892.0,4.761904762,44.6,4.4,2019-02-11 15:42:00,2019,2,February,11,Monday,15,False,Afternoon,93.66,4.76,High,Low
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,13:58,Ewallet,339.36,4.761904762,16.968,5.7,2019-01-30 13:58:00,2019,1,January,30,Wednesday,13,False,Afternoon,44.54,4.76,Medium,Low
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08,Ewallet,447.06,4.761904762,22.353,5.0,2019-03-20 15:08:00,2019,3,March,20,Wednesday,15,False,Afternoon,78.24,4.76,High,Low
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02,Cash,198.5,4.761904762,9.925,9.0,2019-03-20 13:02:00,2019,3,March,20,Wednesday,13,False,Afternoon,104.21,4.76,Medium,High
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,13:01,Credit card,812.1,4.761904762,40.605,6.3,2019-01-17 13:01:00,2019,1,January,17,Thursday,13,False,Afternoon,85.27,4.76,High,Medium
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,16:40,Credit card,493.3,4.761904762,24.665,9.4,2019-02-03 16:40:00,2019,2,February,3,Sunday,16,True,Afternoon,51.8,4.76,High,High
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,13:55,Cash,591.66,4.761904762,29.583,7.7,2019-01-01 13:55:00,2019,1,January,1,Tuesday,13,False,Afternoon,69.03,4.76,High,Medium
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33,Credit card,559.02,4.761904762,27.951,5.5,2019-01-10 10:33:00,2019,1,January,10,Thursday,10,False,Morning,83.85,4.76,High,Low
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42,Ewallet,517.86,4.761904762,25.893,4.1,2019-03-02 16:42:00,2019,3,March,2,Saturday,16,True,Afternoon,77.68,4.76,High,Low
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,17:16,Credit card,410.2,4.761904762,20.51,7.6,2019-02-25 17:16:00,2019,2,February,25,Monday,17,False,Evening,86.14,4.76,High,Medium
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48,Cash,266.7,4.761904762,13.335,8.6,2019-01-29 11:48:00,2019,1,January,29,Tuesday,11,False,Morning,28.0,4.76,Medium,High
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,19:35,Ewallet,70.91,4.761904762,3.5455,8.3,2019-03-10 19:35:00,2019,3,March,10,Sunday,19,True,Evening,10.64,4.76,Low,High
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55,Credit card,144.78,4.761904762,7.239,8.1,2019-01-13 19:55:00,2019,1,January,13,Sunday,19,True,Evening,76.01,4.76,Low,High
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33,Credit card,429.55,4.761904762,21.4775,8.6,2019-03-22 14:33:00,2019,3,March,22,Friday,14,False,Afternoon,90.21,4.76,High,High
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,19:49,Ewallet,569.17,4.761904762,28.4585,6.3,2019-03-01 19:49:00,2019,3,March,1,Friday,19,False,Evening,85.38,4.76,High,Medium
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43,Cash,241.2,4.761904762,12.06,5.8,2019-02-20 18:43:00,2019,2,February,20,Wednesday,18,False,Evening,63.32,4.76,Medium,Low
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43,Ewallet,127.08,4.761904762,6.354,6.2,2019-01-14 14:43:00,2019,1,January,14,Monday,14,False,Afternoon,33.36,4.76,Low,Medium
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,13:54,Cash,257.08,4.761904762,12.854,7.7,2019-03-26 13:54:00,2019,3,March,26,Tuesday,13,False,Afternoon,67.48,4.76,Medium,Medium
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15,Ewallet,139.02,4.761904762,6.951,8.1,2019-03-01 12:15:00,2019,3,March,1,Friday,12,False,Afternoon,72.99,4.76,Low,High
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37,Cash,81.66,4.761904762,4.083,7.3,2019-01-07 12:37:00,2019,1,January,7,Monday,12,False,Afternoon,28.58,4.76,Low,Medium
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,19:54,Cash,310.72,4.761904762,15.536,8.4,2019-02-01 19:54:00,2019,2,February,1,Friday,19,False,Evening,81.56,4.76,Medium,High
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06,Credit card,185.96,4.761904762,9.298,8.0,2019-02-13 15:06:00,2019,2,February,13,Wednesday,15,False,Afternoon,97.63,4.76,Medium,Medium
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,18:03,Credit card,72.32,4.761904762,3.616,9.5,2019-01-14 18:03:00,2019,1,January,14,Monday,18,False,Evening,18.98,4.76,Low,High
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58,Ewallet,189.18,4.761904762,9.459,7.0,2019-01-19 15:58:00,2019,1,January,19,Saturday,15,True,Afternoon,66.21,4.76,Medium,Medium
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,13:53,Credit card,206.84,4.761904762,10.342,9.8,2019-03-09 13:53:00,2019,3,March,9,Saturday,13,True,Afternoon,54.3,4.76,Medium,High
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03,Cash,157.02,4.761904762,7.851,9.2,2019-03-27 14:03:00,2019,3,March,27,Wednesday,14,False,Afternoon,54.96,4.76,Low,High
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38,Ewallet,215.3,4.761904762,10.765,7.7,2019-02-04 16:38:00,2019,2,February,4,Monday,16,False,Afternoon,45.21,4.76,Medium,Medium
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07,Cash,596.1,4.761904762,29.805,5.3,2019-03-14 11:07:00,2019,3,March,14,Thursday,11,False,Morning,62.59,4.76,High,Low
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23,Cash,73.1,4.761904762,3.655,4.4,2019-03-04 12:23:00,2019,3,March,4,Monday,12,False,Afternoon,15.35,4.76,Low,Low
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54,Credit card,279.18,4.761904762,13.959,4.3,2019-03-03 10:54:00,2019,3,March,3,Sunday,10,True,Morning,48.86,4.76,Medium,Low
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,17:38,Ewallet,169.68,4.761904762,8.484,9.4,2019-01-27 17:38:00,2019,1,January,27,Sunday,17,True,Evening,25.45,4.76,Medium,High
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,14:13,Cash,45.58,4.761904762,2.279,9.8,2019-02-07 14:13:00,2019,2,February,7,Thursday,14,False,Afternoon,47.86,4.76,Low,High
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51,Ewallet,225.6,4.761904762,11.28,4.8,2019-02-05 11:51:00,2019,2,February,5,Tuesday,11,False,Morning,78.96,4.76,Medium,Low
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,13:05,Cash,290.4,4.761904762,14.52,5.3,2019-03-15 13:05:00,2019,3,March,15,Friday,13,False,Afternoon,101.64,4.76,Medium,Low
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30,Credit card,44.46,4.761904762,2.223,8.7,2019-03-01 11:30:00,2019,3,March,1,Friday,11,False,Morning,15.56,4.76,Low,High
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,13:30,Credit card,156.6,4.761904762,7.83,9.5,2019-02-15 13:30:00,2019,2,February,15,Friday,13,False,Afternoon,54.81,4.76,Low,High
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,19:11,Ewallet,419.94,4.761904762,20.997,5.3,2019-02-17 19:11:00,2019,2,February,17,Sunday,19,True,Evening,48.99,4.76,High,Low
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53,Cash,184.25,4.761904762,9.2125,9.2,2019-01-26 18:53:00,2019,1,January,26,Saturday,18,True,Evening,38.69,4.76,Medium,High
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22,Ewallet,140.64,4.761904762,7.032,9.6,2019-03-24 14:22:00,2019,3,March,24,Sunday,14,True,Afternoon,73.84,4.76,Low,High
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16,Ewallet,83.08,4.761904762,4.154,6.4,2019-01-23 17:16:00,2019,1,January,23,Wednesday,17,False,Evening,87.23,4.76,Low,Medium
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06,Credit card,64.99,4.761904762,3.2495,4.5,2019-01-26 10:06:00,2019,1,January,26,Saturday,10,True,Morning,68.24,4.76,Low,Low
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35,Ewallet,775.6,4.761904762,38.78,6.9,2019-03-14 20:35:00,2019,3,March,14,Thursday,20,False,Evening,81.44,4.76,High,Medium
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54,Ewallet,327.06,4.761904762,16.353,7.8,2019-03-17 13:54:00,2019,3,March,17,Sunday,13,True,Afternoon,57.24,4.76,Medium,Medium
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08,Cash,363.23,4.761904762,18.1615,4.5,2019-01-08 20:08:00,2019,1,January,8,Tuesday,20,False,Evening,54.48,4.76,Medium,Low
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26,Cash,127.0,4.761904762,6.35,8.6,2019-02-08 15:26:00,2019,2,February,8,Friday,15,False,Afternoon,33.34,4.76,Low,High
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56,Ewallet,375.55,4.761904762,18.7775,5.2,2019-02-10 12:56:00,2019,2,February,10,Sunday,12,True,Afternoon,56.33,4.76,High,Low
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16,Credit card,199.16,4.761904762,9.958,6.4,2019-03-28 19:16:00,2019,3,March,28,Thursday,19,False,Evening,52.28,4.76,Medium,Medium
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20,Ewallet,30.61,4.761904762,1.5305,5.2,2019-01-23 12:20:00,2019,1,January,23,Wednesday,12,False,Afternoon,32.14,4.76,Low,Low
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37,Ewallet,115.78,4.761904762,5.789,8.9,2019-01-17 10:37:00,2019,1,January,17,Thursday,10,False,Morning,60.78,4.76,Low,High
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18,Credit card,28.96,4.761904762,1.448,6.2,2019-02-07 10:18:00,2019,2,February,7,Thursday,10,False,Morning,30.41,4.76,Low,Medium
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23,Cash,890.73,4.761904762,44.5365,6.7,2019-03-09 11:23:00,2019,3,March,9,Saturday,11,True,Morning,103.92,4.76,High,Medium
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45,Cash,279.66,4.761904762,13.983,7.2,2019-01-24 11:45:00,2019,1,January,24,Thursday,11,False,Morning,97.88,4.76,Medium,Medium
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08,Credit card,80.93,4.761904762,4.0465,9.0,2019-01-19 16:08:00,2019,1,January,19,Saturday,16,True,Afternoon,84.98,4.76,Low,High
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25,Ewallet,674.5,4.761904762,33.725,4.2,2019-02-03 11:25:00,2019,2,February,3,Sunday,11,True,Morning,70.82,4.76,High,Low
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24,Ewallet,348.48,4.761904762,17.424,4.2,2019-03-20 12:24:00,2019,3,March,20,Wednesday,12,False,Afternoon,40.66,4.76,Medium,Low
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51,Cash,435.6,4.761904762,21.78,6.9,2019-01-13 19:51:00,2019,1,January,13,Sunday,19,True,Evening,76.23,4.76,High,Medium
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10,Ewallet,439.55,4.761904762,21.9775,4.4,2019-03-14 18:10:00,2019,3,March,14,Thursday,18,False,Evening,92.31,4.76,High,Low
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22,Credit card,591.18,4.761904762,29.559,4.0,2019-01-23 11:22:00,2019,1,January,23,Wednesday,11,False,Morning,103.46,4.76,High,Low
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55,Ewallet,260.76,4.761904762,13.038,8.5,2019-02-07 17:55:00,2019,2,February,7,Thursday,17,False,Evening,45.63,4.76,Medium,High
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30,Credit card,215.04,4.761904762,10.752,9.2,2019-03-28 15:30:00,2019,3,March,28,Thursday,15,False,Afternoon,75.26,4.76,Medium,High
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44,Cash,91.61,4.761904762,4.5805,9.8,2019-03-20 19:44:00,2019,3,March,20,Wednesday,19,False,Evening,96.19,4.76,Low,High
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,15:27,Credit card,662.13,4.761904762,33.1065,4.9,2019-01-17 15:27:00,2019,1,January,17,Thursday,15,False,Afternoon,99.32,4.76,High,Low
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25,Credit card,832.5,4.761904762,41.625,4.4,2019-01-12 11:25:00,2019,1,January,12,Saturday,11,True,Morning,87.41,4.76,High,Low
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,15:42,Cash,91.35,4.761904762,4.5675,6.8,2019-02-16 15:42:00,2019,2,February,16,Saturday,15,True,Afternoon,95.92,4.76,Low,Medium
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04,Cash,157.76,4.761904762,7.888,9.1,2019-01-26 16:04:00,2019,1,January,26,Saturday,16,True,Afternoon,82.82,4.76,Medium,High
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37,Ewallet,121.74,4.761904762,6.087,8.7,2019-03-09 12:37:00,2019,3,March,9,Saturday,12,True,Afternoon,63.91,4.76,Low,High
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,14:41,Cash,825.8,4.761904762,41.29,5.0,2019-03-14 14:41:00,2019,3,March,14,Thursday,14,False,Afternoon,86.71,4.76,High,Low
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,14:19,Ewallet,159.9,4.761904762,7.995,7.5,2019-01-25 14:19:00,2019,1,January,25,Friday,14,False,Afternoon,55.96,4.76,Medium,Medium
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19,Credit card,12.09,4.761904762,0.6045,8.2,2019-01-26 18:19:00,2019,1,January,26,Saturday,18,True,Evening,12.69,4.76,Low,High
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08,Credit card,641.9,4.761904762,32.095,6.7,2019-01-19 14:08:00,2019,1,January,19,Saturday,14,True,Afternoon,67.4,4.76,High,Medium
